,name,location,bubble,dollars,rating,country,tourism
6708,"Dined at Mother's twice... Margharita pizza the first night and pizza with smoked salmon second night.  Traditional was the best.  Loved the pizza, the people watching including the chefs and servers, met interesting people also enjoying good pizza,,","Minneapolis, Minnesota","<span class=""ui_bubble_rating bubble_40""></span>",,40, Minnesota,Tourist
6709,"Waiting is never good when you are in the line, though you would appreciate the made to order no rush service.
Pizza crust was what made it for us.  It was good regardless of the toppings.",Florida,"<span class=""ui_bubble_rating bubble_40""></span>",,40,Florida,Tourist
6710,"Went here late on a Sunday when everywhere else seemed closed - only had takeaway but the staff were very friendly, the service was quick and the pizzas tasted fantastic.  Everything made from scratch and with really tasty fresh ingredients.  Would happily go back!","Devizes, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6711,We were in town on vacation and staying about 5 blocks away. We had gone to another restaurant in the meat packing district the night before and saw how popular mother was so we went back! We had the fried cod appetizer and two pizzas....More,"Richmond, Virginia","<span class=""ui_bubble_rating bubble_40""></span>",,40, Virginia,Tourist
6712,"Pizza was good, but service was not very nice and the wait... god ! you cant run a restaurant kitchen with just one oven ?!","Paris, France","<span class=""ui_bubble_rating bubble_30""></span>",,30, France,Tourist
6713,"It was super busy the night we rocked up - anopera event was on and everywhere was packed. The waiter kindly installed us in the bar, and then came to get us when a table was ready. He was polite and friendly throughout and even...More","Coventry, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6714,"Pizza was delish, in a laid-back atmosphere with good food and friendly staff. We tried two types of pizza and the grown-ups also enjoyed our cocktails (aperol spritz). We arrived early for dinner (before 5pm, as the kids were exhausted), but there was a queue...More","Washington DC, District of Columbia","<span class=""ui_bubble_rating bubble_50""></span>",,50, District of Columbia,Tourist
6716,"I’ve had a reservation at 20:30, which I reckon is a busy time for the restaurant, because the food, the drinks and overall the service was extremely slow. 
The antipasti and the pizza were good quality and tasty, but the atmosphere was destroyed by the...More",,"<span class=""ui_bubble_rating bubble_30""></span>",,30,,Tourist
6717,"“THIS is MY RESTAURANT and I will run it HOW I WANT”

That’s what the owner screamed at us when we meekly suggested that we had waited 1+ hour for a pizza.  Disgusting customer service.

Refused to apologise or indeed accept anything was wrong with...More",,"<span class=""ui_bubble_rating bubble_10""></span>",,10,,Tourist
6718,"Dined at Mother's twice... Margharita pizza the first night and pizza with smoked salmon second night.  Traditional was the best.  Loved the pizza, the people watching including the chefs and servers, met interesting people also enjoying good pizza,,","Minneapolis, Minnesota","<span class=""ui_bubble_rating bubble_40""></span>",,40, Minnesota,Tourist
6719,"Waiting is never good when you are in the line, though you would appreciate the made to order no rush service.
Pizza crust was what made it for us.  It was good regardless of the toppings.",Florida,"<span class=""ui_bubble_rating bubble_40""></span>",,40,Florida,Tourist
6720,"Went here late on a Sunday when everywhere else seemed closed - only had takeaway but the staff were very friendly, the service was quick and the pizzas tasted fantastic.  Everything made from scratch and with really tasty fresh ingredients.  Would happily go back!","Devizes, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6721,We were in town on vacation and staying about 5 blocks away. We had gone to another restaurant in the meat packing district the night before and saw how popular mother was so we went back! We had the fried cod appetizer and two pizzas....More,"Richmond, Virginia","<span class=""ui_bubble_rating bubble_40""></span>",,40, Virginia,Tourist
6722,"Pizza was good, but service was not very nice and the wait... god ! you cant run a restaurant kitchen with just one oven ?!","Paris, France","<span class=""ui_bubble_rating bubble_30""></span>",,30, France,Tourist
6723,"It was super busy the night we rocked up - anopera event was on and everywhere was packed. The waiter kindly installed us in the bar, and then came to get us when a table was ready. He was polite and friendly throughout and even...More","Coventry, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6724,"Pizza was delish, in a laid-back atmosphere with good food and friendly staff. We tried two types of pizza and the grown-ups also enjoyed our cocktails (aperol spritz). We arrived early for dinner (before 5pm, as the kids were exhausted), but there was a queue...More","Washington DC, District of Columbia","<span class=""ui_bubble_rating bubble_50""></span>",,50, District of Columbia,Tourist
6726,"I’ve had a reservation at 20:30, which I reckon is a busy time for the restaurant, because the food, the drinks and overall the service was extremely slow. 
The antipasti and the pizza were good quality and tasty, but the atmosphere was destroyed by the...More",,"<span class=""ui_bubble_rating bubble_30""></span>",,30,,Tourist
6727,"“THIS is MY RESTAURANT and I will run it HOW I WANT”

That’s what the owner screamed at us when we meekly suggested that we had waited 1+ hour for a pizza.  Disgusting customer service.

Refused to apologise or indeed accept anything was wrong with...More",,"<span class=""ui_bubble_rating bubble_10""></span>",,10,,Tourist
6728,"Dined at Mother's twice... Margharita pizza the first night and pizza with smoked salmon second night.  Traditional was the best.  Loved the pizza, the people watching including the chefs and servers, met interesting people also enjoying good pizza,,","Minneapolis, Minnesota","<span class=""ui_bubble_rating bubble_40""></span>",,40, Minnesota,Tourist
6729,"Waiting is never good when you are in the line, though you would appreciate the made to order no rush service.
Pizza crust was what made it for us.  It was good regardless of the toppings.",Florida,"<span class=""ui_bubble_rating bubble_40""></span>",,40,Florida,Tourist
6730,"Went here late on a Sunday when everywhere else seemed closed - only had takeaway but the staff were very friendly, the service was quick and the pizzas tasted fantastic.  Everything made from scratch and with really tasty fresh ingredients.  Would happily go back!","Devizes, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6731,We were in town on vacation and staying about 5 blocks away. We had gone to another restaurant in the meat packing district the night before and saw how popular mother was so we went back! We had the fried cod appetizer and two pizzas....More,"Richmond, Virginia","<span class=""ui_bubble_rating bubble_40""></span>",,40, Virginia,Tourist
6732,"Pizza was good, but service was not very nice and the wait... god ! you cant run a restaurant kitchen with just one oven ?!","Paris, France","<span class=""ui_bubble_rating bubble_30""></span>",,30, France,Tourist
6733,"It was super busy the night we rocked up - anopera event was on and everywhere was packed. The waiter kindly installed us in the bar, and then came to get us when a table was ready. He was polite and friendly throughout and even...More","Coventry, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6734,"Pizza was delish, in a laid-back atmosphere with good food and friendly staff. We tried two types of pizza and the grown-ups also enjoyed our cocktails (aperol spritz). We arrived early for dinner (before 5pm, as the kids were exhausted), but there was a queue...More","Washington DC, District of Columbia","<span class=""ui_bubble_rating bubble_50""></span>",,50, District of Columbia,Tourist
6736,"I’ve had a reservation at 20:30, which I reckon is a busy time for the restaurant, because the food, the drinks and overall the service was extremely slow. 
The antipasti and the pizza were good quality and tasty, but the atmosphere was destroyed by the...More",,"<span class=""ui_bubble_rating bubble_30""></span>",,30,,Tourist
